"","Longitude","Latitude","mes","ndvi_mean","ndvi_sd","ndvi_max","ndvi_min","ndvi_cv","ndvi_obs"
"763",624396.97,7958423.97,"Jul",0.388015909090909,0.113885668786587,0.6389,0.2185,29.3507730271711,44
"764",624396.97,7958423.97,"Aug",0.333090476190476,0.105339812059096,0.6712,0.1316,31.6249846779943,42
"765",624396.97,7958423.97,"Sep",0.315809523809524,0.104640424519734,0.6597,0.1184,33.1340306832692,42
"766",624396.97,7958423.97,"Oct",0.377903703703704,0.162600268429813,0.6942,0.1257,43.0269052237975,27
"767",624396.97,7958423.97,"Nov",0.485627777777778,0.145330912277781,0.7322,0.1582,29.9264002036317,36
"768",624396.97,7958423.97,"Dec",0.602760975609756,0.173059979310713,0.8682,0.187,28.7112116267389,41
"769",624400.55,7959165.4,"Jan",0.706595238095238,0.18334442591297,0.916,0.2169,25.9475886657841,42
"770",624400.55,7959165.4,"Feb",0.783725581395349,0.121915941168345,0.9388,0.3665,15.5559476508711,43
"771",624400.55,7959165.4,"Mar",0.646763636363636,0.196158039145361,0.9103,0.2148,30.3291694394323,44
"772",624400.55,7959165.4,"Apr",0.585253488372093,0.215445303354567,0.8423,0.2111,36.8123057162525,43
"773",624400.55,7959165.4,"May",0.544418181818182,0.210212769590582,0.8111,0.1596,38.6123712636743,44
"774",624400.55,7959165.4,"Jun",0.455209090909091,0.199862729424742,0.7824,0.0972,43.9056981541383,44
"775",624400.55,7959165.4,"Jul",0.369311363636364,0.166464124518124,0.6875,0.0738,45.0741950854322,44
"776",624400.55,7959165.4,"Aug",0.31217619047619,0.131602282969159,0.6043,0.0748,42.1564126234015,42
"777",624400.55,7959165.4,"Sep",0.274242857142857,0.140156143140179,0.6965,0.1071,51.106579256199,42
"778",624400.55,7959165.4,"Oct",0.313025925925926,0.174956881704723,0.7527,0.068,55.8921377477611,27
"779",624400.55,7959165.4,"Nov",0.439494444444444,0.19562918266739,0.8553,0.0874,44.5123220874113,36
"780",624400.55,7959165.4,"Dec",0.565925,0.182931383731295,0.9085,0.0606,32.3243157187427,40
"781",624433.39,7959406.52,"Jan",0.715719047619048,0.179900163692621,0.9202,0.2324,25.1355841780497,42
"782",624433.39,7959406.52,"Feb",0.764120930232558,0.137924671569975,0.9528,0.368,18.0501104096178,43
"783",624433.39,7959406.52,"Mar",0.658302272727273,0.203853565191355,0.9237,0.1953,30.9665595330262,44
"784",624433.39,7959406.52,"Apr",0.585241860465116,0.229202276262858,0.8476,0.1752,39.16368458003,43
"785",624433.39,7959406.52,"May",0.523504545454546,0.210017009227598,0.8078,0.1481,40.117513983617,44
"786",624433.39,7959406.52,"Jun",0.439463636363636,0.198156487480616,0.7525,0.1178,45.0905310665227,44
"787",624433.39,7959406.52,"Jul",0.350431818181818,0.161653638882826,0.6601,0.0738,46.1298405269107,44
"788",624433.39,7959406.52,"Aug",0.297559523809524,0.119805790119298,0.5805,0.0995,40.2627980396919,42
"789",624433.39,7959406.52,"Sep",0.27772619047619,0.129684124796206,0.6898,0.112,46.6949568471915,42
"790",624433.39,7959406.52,"Oct",0.324207407407407,0.166300772295551,0.7323,0.068,51.2945628310625,27
"791",624433.39,7959406.52,"Nov",0.461572222222222,0.193490722717596,0.8367,0.104,41.9199235573672,36
"792",624433.39,7959406.52,"Dec",0.61302,0.178303840647765,0.9144,0.0655,29.0861375889474,40
"793",624439.88,7958663.8,"Jan",0.690378571428571,0.17401504916097,0.9258,0.0634,25.2057431042345,42
"794",624439.88,7958663.8,"Feb",0.737493023255814,0.109127501652117,0.9396,0.3744,14.7970893569069,43
"795",624439.88,7958663.8,"Mar",0.675888636363636,0.141739264744073,0.8731,0.2616,20.9708015667562,44
"796",624439.88,7958663.8,"Apr",0.579153488372093,0.183144707746734,0.7961,0.2532,31.6228273547181,43
"797",624439.88,7958663.8,"May",0.565809090909091,0.172310923432144,0.7725,0.237,30.4538980021141,44
"798",624439.88,7958663.8,"Jun",0.488222727272727,0.161399700100059,0.73,0.227,33.0586208064622,44
"799",624439.88,7958663.8,"Jul",0.386061363636364,0.128655972151277,0.6671,0.1986,33.325264911114,44
"800",624439.88,7958663.8,"Aug",0.320442857142857,0.10285396263957,0.6364,0.1428,32.0974427567647,42
"801",624439.88,7958663.8,"Sep",0.307845238095238,0.120700791523221,0.7134,0.1277,39.2082698014254,42
"802",624439.88,7958663.8,"Oct",0.382437037037037,0.159554423191944,0.7324,0.1119,41.7204422532151,27
"803",624439.88,7958663.8,"Nov",0.503694444444444,0.143073543415255,0.7522,0.206,28.4048285609065,36
"804",624439.88,7958663.8,"Dec",0.572976190476191,0.175013508620814,0.869,0.1298,30.5446389448335,42
"805",624467.33,7959650.53,"Jan",0.756087804878049,0.150269054024975,0.9119,0.2577,19.8745506878282,41
"806",624467.33,7959650.53,"Feb",0.775625581395349,0.111603985449026,0.9095,0.368,14.3888995058995,43
"807",624467.33,7959650.53,"Mar",0.707713636363636,0.157783495453841,0.9379,0.2346,22.2948219939016,44
"808",624467.33,7959650.53,"Apr",0.649788372093023,0.16150815726016,0.8405,0.3392,24.8555012980501,43
"809",624467.33,7959650.53,"May",0.624536363636364,0.149845376259894,0.7924,0.2675,23.9930586887559,44
"810",624467.33,7959650.53,"Jun",0.539918181818182,0.151176379772994,0.756,0.1875,27.9998682881739,44
"811",624467.33,7959650.53,"Jul",0.425645454545455,0.15444205424169,0.7037,0.1,36.2842014621344,44
"812",624467.33,7959650.53,"Aug",0.408907142857143,0.117244843649388,0.6368,0.1495,28.672730642504,42
"813",624467.33,7959650.53,"Sep",0.411566666666667,0.135896875655801,0.7024,0.144,33.0194077077348,42
"814",624467.33,7959650.53,"Oct",0.45807037037037,0.164824495973549,0.7877,0.1237,35.9823526329112,27
"815",624467.33,7959650.53,"Nov",0.591691666666667,0.16584940910356,0.8367,0.1776,28.0297016920795,36
"816",624467.33,7959650.53,"Dec",0.646360975609756,0.166469614161337,0.8843,0.0794,25.7548986468892,41
"817",624639.63,7958381.81,"Jan",0.72467619047619,0.164696336697933,0.9191,0.1984,22.726886692622,42
"818",624639.63,7958381.81,"Feb",0.752586046511628,0.123662733697045,0.9393,0.4168,16.4317069483608,43
"819",624639.63,7958381.81,"Mar",0.638618181818182,0.183204345526718,0.8793,0.1161,28.6876181641314,44
"820",624639.63,7958381.81,"Apr",0.580548837209302,0.21012079334572,0.8511,0.1035,36.1934741538318,43
"821",624639.63,7958381.81,"May",0.582256818181818,0.162012002710289,0.8098,0.3165,27.8248356483304,44
"822",624639.63,7958381.81,"Jun",0.486038636363636,0.165180869459228,0.7468,0.2521,33.985131448613,44
"823",624639.63,7958381.81,"Jul",0.3925,0.140757721916312,0.7253,0.2177,35.8618399786782,44
"824",624639.63,7958381.81,"Aug",0.333502380952381,0.11878245228064,0.6731,0.1527,35.6166729429139,42
"825",624639.63,7958381.81,"Sep",0.30602619047619,0.115873545581472,0.6638,0.1367,37.8639309926929,42
"826",624639.63,7958381.81,"Oct",0.374307407407407,0.162828921372487,0.6923,0.132,43.5013890054437,27
"827",624639.63,7958381.81,"Nov",0.478436111111111,0.162227068646349,0.7905,0.1604,33.9077809719664,36
"828",624639.63,7958381.81,"Dec",0.5835,0.189151186884989,0.8746,0.1086,32.4166558500409,41
"829",624669.52,7959645.26,"Jan",0.741607317073171,0.163159048768746,0.921,0.2353,22.0007334087088,41
"830",624669.52,7959645.26,"Feb",0.783390697674419,0.0977252509503618,0.9095,0.3907,12.4746504190655,43
"831",624669.52,7959645.26,"Mar",0.704004545454545,0.148271970338836,0.938,0.3167,21.0612234389912,44
"832",624669.52,7959645.26,"Apr",0.666832558139535,0.14944605766906,0.8392,0.3763,22.4113318770779,43
"833",624669.52,7959645.26,"May",0.642868181818182,0.142857498965125,0.7881,0.2616,22.2218960286837,44
"834",624669.52,7959645.26,"Jun",0.562931818181818,0.147612934727763,0.7814,0.1881,26.2221693569445,44
"835",624669.52,7959645.26,"Jul",0.493027906976744,0.12080259837473,0.7019,0.2372,24.5021826686229,43
"836",624669.52,7959645.26,"Aug",0.424440476190476,0.109990542962707,0.6129,0.1499,25.9142445484739,42
"837",624669.52,7959645.26,"Sep",0.436304761904762,0.119932531749701,0.6927,0.1903,27.4882472577461,42
"838",624669.52,7959645.26,"Oct",0.45317037037037,0.16234732428871,0.7646,0.1498,35.8247879613193,27
"839",624669.52,7959645.26,"Nov",0.537883333333333,0.162398718327103,0.8197,0.1289,30.1921826282842,36
"840",624669.52,7959645.26,"Dec",0.633929268292683,0.164326980809456,0.8486,0.0891,25.9219741110907,41
"841",624674.27,7959401.47,"Jan",0.710097619047619,0.175710138924941,0.921,0.2368,24.7445047288854,42
"842",624674.27,7959401.47,"Feb",0.779811627906977,0.122919075603776,0.9528,0.368,15.762662571946,43
"843",624674.27,7959401.47,"Mar",0.660875,0.192704514284387,0.9237,0.2128,29.1589959197105,44
"844",624674.27,7959401.47,"Apr",0.598288372093023,0.221451064366807,0.8448,0.2111,37.0141013424836,43
"845",624674.27,7959401.47,"May",0.548254545454545,0.211273838016024,0.788,0.1438,38.5357202722071,44
"846",624674.27,7959401.47,"Jun",0.465115909090909,0.204584047598322,0.7525,0.0972,43.9856052221888,44
"847",624674.27,7959401.47,"Jul",0.377146511627907,0.169266274238799,0.6633,0.0943,44.8807741872468,43
"848",624674.27,7959401.47,"Aug",0.318466666666667,0.133820889883103,0.5805,0.0834,42.0203757221384,42
"849",624674.27,7959401.47,"Sep",0.279909523809524,0.138680122917636,0.6884,0.097,49.5446246452146,42
"850",624674.27,7959401.47,"Oct",0.305892592592593,0.172086988123686,0.7623,0.068,56.2573243978098,27
"851",624674.27,7959401.47,"Nov",0.421905555555556,0.186127748671166,0.8554,0.1179,44.1159748242892,36
"852",624674.27,7959401.47,"Dec",0.56701,0.177145593893547,0.8752,0.0606,31.2420581459845,40
"853",624678.95,7959156.74,"Jan",0.696404761904762,0.171776741025259,0.9618,0.2226,24.6662214881223,42
"854",624678.95,7959156.74,"Feb",0.752251162790698,0.108722852927136,0.9388,0.3217,14.4529989855778,43
"855",624678.95,7959156.74,"Mar",0.627077272727273,0.17681960175411,0.885,0.2532,28.1974183157826,44
"856",624678.95,7959156.74,"Apr",0.593532558139535,0.201103198715924,0.837,0.1651,33.8824207632846,43
"857",624678.95,7959156.74,"May",0.558777272727273,0.170436027504336,0.8188,0.26,30.5016033799074,44
"858",624678.95,7959156.74,"Jun",0.511877272727273,0.181414889857907,0.7581,0.1258,35.4410909652877,44
"859",624678.95,7959156.74,"Jul",0.430904651162791,0.167395856684072,0.6812,0.1128,38.8475399911226,43
"860",624678.95,7959156.74,"Aug",0.3744,0.131203548806853,0.6091,0.1052,35.0436829078132,42
"861",624678.95,7959156.74,"Sep",0.33267380952381,0.141253836657626,0.6787,0.1033,42.4601614596044,42
"862",624678.95,7959156.74,"Oct",0.350344444444444,0.16613026013744,0.6797,0.0558,47.4191221730029,27
"863",624678.95,7959156.74,"Nov",0.404380555555556,0.167112153647858,0.7752,0.1163,41.3254671501879,36
"864",624678.95,7959156.74,"Dec",0.539643902439024,0.166490040315901,0.841,0.1185,30.8518338784923,41
"865",624680.86,7958621.88,"Jan",0.692859523809524,0.155296479723147,0.9191,0.2339,22.4138478849632,42
"866",624680.86,7958621.88,"Feb",0.737918604651163,0.0972075914530438,0.9362,0.4168,13.1732132569007,43
"867",624680.86,7958621.88,"Mar",0.669768181818182,0.148561754089041,0.8454,0.1624,22.18107072297,44
"868",624680.86,7958621.88,"Apr",0.591511627906977,0.159871759931131,0.7961,0.2136,27.0276613997981,43
"869",624680.86,7958621.88,"May",0.561029545454545,0.169335338939461,0.7587,0.2535,30.1829627889322,44
"870",624680.86,7958621.88,"Jun",0.488065909090909,0.156619403804227,0.73,0.2407,32.0898060870411,44
"871",624680.86,7958621.88,"Jul",0.388104545454545,0.129806487376035,0.7067,0.2001,33.4462682533148,44
"872",624680.86,7958621.88,"Aug",0.336088095238095,0.0960705005416968,0.6712,0.1833,28.5849162475206,42
"873",624680.86,7958621.88,"Sep",0.321292857142857,0.119726626402344,0.7134,0.1551,37.2640174658814,42
"874",624680.86,7958621.88,"Oct",0.39392962962963,0.154753493348951,0.7273,0.1257,39.2845528005723,27
"875",624680.86,7958621.88,"Nov",0.514475,0.145600251913047,0.7964,0.2195,28.300743848204,36
"876",624680.86,7958621.88,"Dec",0.582733333333333,0.169235103702522,0.853,0.1298,29.0416034268141,42
"877",624683.88,7958911.4,"Jan",0.64502619047619,0.159176132019363,0.8657,0.1829,24.6774680423211,42
"878",624683.88,7958911.4,"Feb",0.723886046511628,0.0877826281257542,0.9515,0.3575,12.1265810480495,43
"879",624683.88,7958911.4,"Mar",0.674925,0.102019526459741,0.8024,0.2392,15.1156834403439,44
"880",624683.88,7958911.4,"Apr",0.64286511627907,0.0956867281530151,0.8029,0.4663,14.8844175442049,43
"881",624683.88,7958911.4,"May",0.599193181818182,0.0899864961386708,0.778,0.3856,15.0179439401525,44
"882",624683.88,7958911.4,"Jun",0.534468181818182,0.0868648074769793,0.7375,0.3588,16.2525685217552,44
"883",624683.88,7958911.4,"Jul",0.478913953488372,0.0734415238112069,0.6227,0.2812,15.335014416737,43
"884",624683.88,7958911.4,"Aug",0.415116666666667,0.068838857137757,0.5792,0.2359,16.5830145271025,42
"885",624683.88,7958911.4,"Sep",0.417257142857143,0.0763101442697293,0.6283,0.2785,18.2885171832411,42
"886",624683.88,7958911.4,"Oct",0.447466666666667,0.110633866007169,0.6748,0.1736,24.7244932971922,27
"887",624683.88,7958911.4,"Nov",0.508327777777778,0.116393071986047,0.7088,0.2468,22.8972480108947,36
"888",624683.88,7958911.4,"Dec",0.599778048780488,0.102325662744482,0.74,0.2217,17.0605881546579,41
"889",624879.86,7958337.22,"Jan",0.713628571428571,0.150049132255379,0.913,0.2184,21.0262226405824,42
"890",624879.86,7958337.22,"Feb",0.7674,0.104851321039887,0.9216,0.4168,13.6631901276893,43
"891",624879.86,7958337.22,"Mar",0.657588636363636,0.157194965917249,0.8312,0.2843,23.9047570509298,44
"892",624879.86,7958337.22,"Apr",0.602,0.190263575324438,0.8228,0.2211,31.6052450705047,43
"893",624879.86,7958337.22,"May",0.596670454545455,0.154271617277654,0.8004,0.3031,25.8554141741741,44
"894",624879.86,7958337.22,"Jun",0.518372727272727,0.155072852142013,0.7465,0.2603,29.9153184539406,44
"895",624879.86,7958337.22,"Jul",0.414525,0.144381184957623,0.6989,0.2022,34.8305132278206,44
"896",624879.86,7958337.22,"Aug",0.373990476190476,0.123525701501651,0.7063,0.1527,33.0291035108441,42
"897",624879.86,7958337.22,"Sep",0.34392380952381,0.12776254042697,0.7079,0.1367,37.1485011764284,42
"898",624879.86,7958337.22,"Oct",0.4158,0.1566866372978,0.7358,0.1998,37.6831739532948,27
"899",624879.86,7958337.22,"Nov",0.503213888888889,0.161257790337225,0.7429,0.1604,32.0455762247117,36
"900",624879.86,7958337.22,"Dec",0.6102025,0.165921015326339,0.8746,0.1638,27.1911398800134,40
"901",624914.83,7959649.76,"Jan",0.715261904761905,0.140978884342407,0.9383,0.3867,19.7101066621653,42
"902",624914.83,7959649.76,"Feb",0.761646511627907,0.121617488460526,0.9279,0.3747,15.9677076706604,43
"903",624914.83,7959649.76,"Mar",0.66255,0.171743097082092,0.8327,0.3166,25.9215300101263,44
"904",624914.83,7959649.76,"Apr",0.615716279069767,0.198119094690701,0.8513,0.1636,32.1770109749287,43
"905",624914.83,7959649.76,"May",0.587670454545455,0.169376597844752,0.8185,0.2508,28.8216970131262,44
"906",624914.83,7959649.76,"Jun",0.534740909090909,0.173720501686275,0.7858,0.1795,32.4868546118175,44
"907",624914.83,7959649.76,"Jul",0.455595348837209,0.156139467500004,0.7524,0.1398,34.2715236006053,43
"908",624914.83,7959649.76,"Aug",0.377330952380952,0.141377859873763,0.6071,0.1464,37.4678671287556,42
"909",624914.83,7959649.76,"Sep",0.315766666666667,0.111470682280724,0.5554,0.1436,35.30159894882,42
"910",624914.83,7959649.76,"Oct",0.362062962962963,0.170317409896816,0.7428,0.1335,47.0408264084827,27
"911",624914.83,7959649.76,"Nov",0.440658333333333,0.174955031569339,0.8237,0.162,39.7031029110247,36
"912",624914.83,7959649.76,"Dec",0.545160975609756,0.155251471616292,0.868,0.2109,28.478097032284,41
"913",624919.88,7959406.05,"Jan",0.726832142857143,0.167799630340298,0.9542,0.2605,23.0864350165756,84
"914",624919.88,7959406.05,"Feb",0.787601162790698,0.137086670304237,0.9528,0.3355,17.4055952150324,86
"915",624919.88,7959406.05,"Mar",0.628963636363636,0.239515339744309,0.924,0.202,38.0809518860376,88
"916",624919.88,7959406.05,"Apr",0.591488372093023,0.255635451568235,0.8733,0.1589,43.2190155596213,86
"917",624919.88,7959406.05,"May",0.557515909090909,0.237767594384504,0.8443,0.1402,42.6476788388353,88
"918",624919.88,7959406.05,"Jun",0.513947727272727,0.229529002488315,0.8163,0.1184,44.6599897826799,88
"919",624919.88,7959406.05,"Jul",0.437670930232558,0.215180475205611,0.7592,0.0726,49.16490000633,86
"920",624919.88,7959406.05,"Aug",0.355685714285714,0.173484311392943,0.6349,0.0651,48.7746075889871,84
"921",624919.88,7959406.05,"Sep",0.295663095238095,0.159806782264627,0.6828,0.0961,54.0502973953973,84
"922",624919.88,7959406.05,"Oct",0.311868518518519,0.173277344297575,0.7709,0.0895,55.5610246012331,54
"923",624919.88,7959406.05,"Nov",0.376677777777778,0.199170533641522,0.8578,0.0916,52.8755730737646,72
"924",624919.88,7959406.05,"Dec",0.539312195121951,0.179856042152677,0.8944,0.1351,33.349151712026,82
"925",624923.93,7959162.38,"Jan",0.719738095238095,0.17690616494708,0.9923,0.2971,24.5792415487689,42
"926",624923.93,7959162.38,"Feb",0.778039534883721,0.133573425749455,0.9388,0.3217,17.1679483831651,43
"927",624923.93,7959162.38,"Mar",0.642804545454545,0.222911689631134,0.9229,0.2193,34.6779890104086,44
"928",624923.93,7959162.38,"Apr",0.584474418604651,0.237724306200654,0.8638,0.1651,40.6731755289114,43
"929",624923.93,7959162.38,"May",0.554779545454545,0.222435128331987,0.8202,0.1465,40.0943275855169,44
"930",624923.93,7959162.38,"Jun",0.502188636363636,0.219346617719704,0.8161,0.1051,43.6781324460067,44
"931",624923.93,7959162.38,"Jul",0.425639534883721,0.20738945665851,0.7377,0.0781,48.7241996247284,43
"932",624923.93,7959162.38,"Aug",0.35185,0.171768383828127,0.6262,0.0711,48.8186397124136,42
"933",624923.93,7959162.38,"Sep",0.292047619047619,0.15168973185516,0.6661,0.1041,51.9400679758415,42
"934",624923.93,7959162.38,"Oct",0.305477777777778,0.175958774309241,0.7707,0.0839,57.6011700717697,27
"935",624923.93,7959162.38,"Nov",0.379280555555556,0.190116266410763,0.8554,0.0874,50.1254977683441,36
"936",624923.93,7959162.38,"Dec",0.546365853658537,0.178210251682887,0.8853,0.1301,32.6173845765742,41
"937",624929.9,7958915.62,"Jan",0.660266666666667,0.153693022623839,0.8937,0.1558,23.2774165928674,42
"938",624929.9,7958915.62,"Feb",0.755511627906977,0.100240622906186,0.9515,0.3575,13.267912657266,43
"939",624929.9,7958915.62,"Mar",0.670786363636364,0.122440302665021,0.8323,0.2532,18.2532486202114,44
"940",624929.9,7958915.62,"Apr",0.630267441860465,0.125826961152306,0.7962,0.3834,19.9640585559809,43
"941",624929.9,7958915.62,"May",0.586106818181818,0.0979295674706543,0.7661,0.3748,16.7084846025926,44
"942",624929.9,7958915.62,"Jun",0.537175,0.131306745651122,0.7672,0.1807,24.4439420395815,44
"943",624929.9,7958915.62,"Jul",0.47996976744186,0.107083562241483,0.6837,0.2812,22.3104806813596,43
"944",624929.9,7958915.62,"Aug",0.416971428571429,0.0990072386752834,0.6321,0.1818,23.7443699714603,42
"945",624929.9,7958915.62,"Sep",0.398683333333333,0.0971974829460975,0.6283,0.1906,24.379620320078,42
"946",624929.9,7958915.62,"Oct",0.403085185185185,0.136044740106118,0.6338,0.1736,33.7508658482739,27
"947",624929.9,7958915.62,"Nov",0.487005555555556,0.13561553418068,0.7365,0.192,27.8468146068632,36
"948",624929.9,7958915.62,"Dec",0.561963414634146,0.133034895339714,0.74,0.0838,23.6732306544055,41
"949",625121.77,7958298.13,"Jan",0.7134,0.160644362551296,0.9002,0.2157,22.518133242402,42
"950",625121.77,7958298.13,"Feb",0.77253023255814,0.0870475582515884,0.9216,0.3962,11.2678513516993,43
"951",625121.77,7958298.13,"Mar",0.700997727272727,0.133111940108188,0.8385,0.2843,18.9889260591568,44
"952",625121.77,7958298.13,"Apr",0.644576744186046,0.155408691362652,0.823,0.2918,24.1101921166731,43
"953",625121.77,7958298.13,"May",0.655770454545455,0.122299327004833,0.8063,0.3635,18.6497159420829,44
"954",625121.77,7958298.13,"Jun",0.580284090909091,0.127344137186988,0.7556,0.2688,21.9451367325075,44
"955",625121.77,7958298.13,"Jul",0.502818181818182,0.135219308984326,0.7149,0.2288,26.8922870878248,44
"956",625121.77,7958298.13,"Aug",0.450002380952381,0.116232667185357,0.7063,0.1849,25.8293449335454,42
"957",625121.77,7958298.13,"Sep",0.463042857142857,0.121406909320112,0.7299,0.2001,26.2193676994042,42
"958",625121.77,7958298.13,"Oct",0.495855555555556,0.133714608066046,0.7646,0.2364,26.9664434668344,27
"959",625121.77,7958298.13,"Nov",0.575827777777778,0.130595969334238,0.7674,0.2937,22.6796925008083,36
"960",625121.77,7958298.13,"Dec",0.665125,0.125175689353517,0.8224,0.2903,18.8198743624908,40
"961",625160.24,7959665.12,"Jan",0.715261904761905,0.140978884342407,0.9383,0.3867,19.7101066621653,42
"962",625160.24,7959665.12,"Feb",0.761646511627907,0.121617488460526,0.9279,0.3747,15.9677076706604,43
"963",625160.24,7959665.12,"Mar",0.66255,0.171743097082092,0.8327,0.3166,25.9215300101263,44
"964",625160.24,7959665.12,"Apr",0.615716279069767,0.198119094690701,0.8513,0.1636,32.1770109749287,43
"965",625160.24,7959665.12,"May",0.587670454545455,0.169376597844752,0.8185,0.2508,28.8216970131262,44
"966",625160.24,7959665.12,"Jun",0.534740909090909,0.173720501686275,0.7858,0.1795,32.4868546118175,44
"967",625160.24,7959665.12,"Jul",0.455595348837209,0.156139467500004,0.7524,0.1398,34.2715236006053,43
"968",625160.24,7959665.12,"Aug",0.377330952380952,0.141377859873763,0.6071,0.1464,37.4678671287556,42
"969",625160.24,7959665.12,"Sep",0.315766666666667,0.111470682280724,0.5554,0.1436,35.30159894882,42
"970",625160.24,7959665.12,"Oct",0.362062962962963,0.170317409896816,0.7428,0.1335,47.0408264084827,27
"971",625160.24,7959665.12,"Nov",0.440658333333333,0.174955031569339,0.8237,0.162,39.7031029110247,36
"972",625160.24,7959665.12,"Dec",0.545160975609756,0.155251471616292,0.868,0.2109,28.478097032284,41
"973",625169.34,7959166.01,"Jan",0.706745238095238,0.187044334385064,0.9403,0.2605,26.4655952814299,42
"974",625169.34,7959166.01,"Feb",0.783286046511628,0.137813064522364,0.9397,0.3217,17.5942192684418,43
"975",625169.34,7959166.01,"Mar",0.639925,0.234966813218279,0.9229,0.2193,36.7178674404467,44
"976",625169.34,7959166.01,"Apr",0.585016279069767,0.263455681580894,0.8638,0.137,45.0339060649414,43
"977",625169.34,7959166.01,"May",0.565652272727273,0.238260867868614,0.8292,0.1503,42.1214373841102,44
"978",625169.34,7959166.01,"Jun",0.527840909090909,0.227961193472457,0.8161,0.1227,43.1874812176022,44
"979",625169.34,7959166.01,"Jul",0.440979069767442,0.216404929701507,0.7335,0.0764,49.0737417119664,43
"980",625169.34,7959166.01,"Aug",0.352616666666667,0.174129934548001,0.6148,0.0731,49.38221899551,42
"981",625169.34,7959166.01,"Sep",0.294371428571429,0.157302170430988,0.6803,0.1038,53.4366297688497,42
"982",625169.34,7959166.01,"Oct",0.294785185185185,0.16646171586585,0.7707,0.0796,56.4688200871688,27
"983",625169.34,7959166.01,"Nov",0.353386111111111,0.192281922711386,0.8554,0.09,54.4112846163693,36
"984",625169.34,7959166.01,"Dec",0.521390243902439,0.191286061704556,0.9122,0.1301,36.6876948584309,41
"985",625174,7958923.75,"Jan",0.683283333333333,0.195788619112511,0.9342,0.2166,28.6540896815636,42
"986",625174,7958923.75,"Feb",0.779648837209302,0.118532499807101,0.9488,0.3964,15.2033190008184,43
"987",625174,7958923.75,"Mar",0.650347727272727,0.200338986544303,0.8614,0.1979,30.8049029992672,44
"988",625174,7958923.75,"Apr",0.618658139534884,0.203598351373901,0.866,0.2534,32.9096698747016,43
"989",625174,7958923.75,"May",0.584786363636364,0.190384116729176,0.8045,0.1923,32.5561826622144,44
"990",625174,7958923.75,"Jun",0.554972727272727,0.180604249819472,0.7681,0.1557,32.5429054337509,44
"991",625174,7958923.75,"Jul",0.474883720930233,0.166240773364064,0.7233,0.1423,35.006627104088,43
"992",625174,7958923.75,"Aug",0.389069047619048,0.135627215932164,0.6106,0.1221,34.8594206509488,42
"993",625174,7958923.75,"Sep",0.344366666666667,0.133214041350783,0.6908,0.1601,38.6837793100715,42
"994",625174,7958923.75,"Oct",0.36422962962963,0.173212159403554,0.7525,0.1379,47.555757498281,27
"995",625174,7958923.75,"Nov",0.410583333333333,0.158824115657181,0.7787,0.1648,38.6825530319906,36
"996",625174,7958923.75,"Dec",0.537565853658537,0.166537442651429,0.8222,0.2106,30.9799146500875,41
"997",625179.08,7958679.47,"Jan",0.687097619047619,0.151992145958984,0.8803,0.2169,22.1208954514585,42
"998",625179.08,7958679.47,"Feb",0.740279069767442,0.0822515380031034,0.9098,0.3964,11.110882552568,43
"999",625179.08,7958679.47,"Mar",0.702697727272727,0.106148475410266,0.8277,0.407,15.1058515333818,44
"1000",625179.08,7958679.47,"Apr",0.715204651162791,0.0651532806376748,0.8059,0.5264,9.10973950347604,43
"1001",625179.08,7958679.47,"May",0.656129545454545,0.0974078373704289,0.7919,0.4168,14.8458239756522,44
"1002",625179.08,7958679.47,"Jun",0.632797727272727,0.0897941171964326,0.7556,0.381,14.1900189154334,44
"1003",625179.08,7958679.47,"Jul",0.590237209302326,0.0821962750379956,0.7068,0.3112,13.9259731075161,43
"1004",625179.08,7958679.47,"Aug",0.522797619047619,0.0952939162905884,0.6375,0.2579,18.2276875063405,42
"1005",625179.08,7958679.47,"Sep",0.525797619047619,0.099320067699591,0.7526,0.2872,18.8894099367529,42
"1006",625179.08,7958679.47,"Oct",0.536777777777778,0.115077149149648,0.7247,0.2829,21.438508431936,27
"1007",625179.08,7958679.47,"Nov",0.590713888888889,0.0989735755579749,0.7589,0.3874,16.754909173397,36
"1008",625179.08,7958679.47,"Dec",0.6380675,0.117877296888735,0.8222,0.2884,18.4741107937224,40
"1009",625363.46,7958255.29,"Jan",0.7134,0.160644362551296,0.9002,0.2157,22.518133242402,42
"1010",625363.46,7958255.29,"Feb",0.77253023255814,0.0870475582515884,0.9216,0.3962,11.2678513516993,43
"1011",625363.46,7958255.29,"Mar",0.700997727272727,0.133111940108188,0.8385,0.2843,18.9889260591568,44
"1012",625363.46,7958255.29,"Apr",0.644576744186046,0.155408691362652,0.823,0.2918,24.1101921166731,43
"1013",625363.46,7958255.29,"May",0.655770454545455,0.122299327004833,0.8063,0.3635,18.6497159420829,44
"1014",625363.46,7958255.29,"Jun",0.580284090909091,0.127344137186988,0.7556,0.2688,21.9451367325075,44
"1015",625363.46,7958255.29,"Jul",0.502818181818182,0.135219308984326,0.7149,0.2288,26.8922870878248,44
"1016",625363.46,7958255.29,"Aug",0.450002380952381,0.116232667185357,0.7063,0.1849,25.8293449335454,42
"1017",625363.46,7958255.29,"Sep",0.463042857142857,0.121406909320112,0.7299,0.2001,26.2193676994042,42
"1018",625363.46,7958255.29,"Oct",0.495855555555556,0.133714608066046,0.7646,0.2364,26.9664434668344,27
